products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms,native_input_pending
100000,8,Rows,240.099,379691008,85819000,664,38,42,38,2961,2646,116,0.212,197,500,0,40.206,128.685,1
100000,8,Rows,240.315,379043840,82424572,664,40,42,38,2964,2649,117,0.206,197,500,0,66.978,144.669,1
100000,8,Grid,240.660,379650048,83409804,664,44,42,38,2968,2653,117,0.197,195,500,0,173.380,130.027,1
100000,8,Grid,240.831,380780544,86222332,664,46,42,38,2969,2654,117,0.214,195,500,0,40.925,127.264,1
100000,8,Grid,241.071,380080128,82508704,664,28,42,38,2972,2657,118,0.210,195,500,0,70.535,164.552,1
100000,8,Grid,241.269,379621376,83626908,664,30,42,38,2974,2659,118,0.208,195,500,0,66.092,128.388,1
100000,8,Grid,241.439,380739584,86175400,664,32,42,38,2975,2660,118,0.204,195,500,0,43.609,123.138,1
100000,8,Grid,241.657,379695104,82427272,664,34,42,38,2978,2663,119,0.217,195,500,0,67.874,144.946,1
100000,8,Grid,241.855,380555264,83987628,664,36,42,38,2980,2665,119,0.219,195,500,0,67.439,126.600,1
100000,8,Grid,242.057,380129280,82542788,664,38,42,38,2982,2667,120,0.202,195,500,0,71.988,124.597,1
100000,8,Grid,242.242,380547072,85612032,664,40,42,38,2984,2669,120,0.335,195,500,0,67.648,113.940,1
100000,8,Grid,242.466,379867136,82419448,664,42,42,38,2987,2672,121,0.217,195,500,0,70.092,149.055,1
100000,8,before_idle,243.825,395567104,85204928,716,32,44,38,3001,2686,122,0.674,221,500,0,0.000,0.000,1
100000,8,after_idle,263.848,377335808,83500432,679,28,42,37,3231,2916,122,0.131,211,500,0,0.000,0.000,1
100000,9,Rows,266.445,390651904,178392484,667,27,42,38,3262,2944,125,0.283,1247,500,0,71.479,297.331,1
100000,9,Rows,266.581,390262784,130552424,667,28,42,38,3263,2945,125,0.249,1021,500,0,31.518,97.744,1
100000,9,Rows,268.310,388542464,137173080,662,30,42,37,3278,2957,125,0.207,226,500,0,1609.854,115.318,1
100000,9,Rows,268.586,385114112,85003664,663,29,42,38,3281,2959,126,0.211,220,500,0,73.727,198.390,1
100000,9,Rows,268.788,385785856,85959836,663,30,42,38,3283,2961,126,0.209,220,500,0,63.874,131.697,1
