products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms
100000,25,Grid,820.547,310169600,60206220,653,38,41,37,5229,4820,344,0.311,13,500,0,72.915,143.748
100000,25,Grid,820.742,311074816,62677836,653,40,41,37,5230,4821,344,0.292,13,500,0,44.737,146.780
100000,25,Grid,821.002,310280192,60062332,653,42,41,37,5233,4823,345,0.288,13,500,0,60.179,195.713
100000,25,Grid,821.231,310595584,60573376,653,44,41,37,5235,4825,345,0.333,13,500,0,74.137,150.682
100000,25,before_idle,823.414,330498048,61458612,689,30,43,37,5248,4837,346,0.216,17,500,0,0.000,0.000
100000,25,after_idle,843.475,309235712,59745320,678,26,40,35,5347,4935,346,0.045,3,500,0,0.000,0.000
100000,26,Rows,846.506,310116352,109343212,657,27,41,37,5377,4962,349,0.278,1042,500,0,89.018,301.601
100000,26,Rows,849.010,302604288,59545012,652,27,41,36,5396,4974,352,0.221,21,500,0,2237.075,262.605
100000,26,Rows,849.207,303611904,62231516,653,28,41,37,5397,4975,352,0.389,15,500,0,45.120,148.878
100000,26,Rows,849.497,303828992,59843676,654,30,41,37,5400,4977,353,0.486,15,500,0,66.373,219.160
100000,26,Rows,849.699,304222208,62943852,653,32,41,37,5401,4978,353,0.242,15,500,0,79.821,115.367
100000,26,Rows,849.978,304357376,59833724,653,34,41,37,5404,4981,354,0.253,15,500,0,74.671,197.981
100000,26,Rows,850.190,304357376,61642408,653,36,41,37,5406,4982,354,0.260,15,500,0,73.960,134.157
100000,26,Rows,850.461,304766976,60238100,653,38,41,37,5409,4985,355,0.303,15,500,0,76.469,190.886
100000,26,Rows,850.664,304766976,62485728,653,40,41,37,5410,4986,355,0.241,15,500,0,52.094,146.998
100000,26,Rows,850.945,304824320,60181720,653,42,41,37,5413,4988,356,0.448,15,500,0,77.170,199.840
100000,26,Grid,851.338,304824320,60438776,653,46,41,37,5417,4990,356,0.449,13,500,0,200.487,159.688
100000,26,Grid,851.602,305250304,60019244,653,28,41,37,5419,4992,357,0.259,13,500,0,37.594,218.944
100000,26,Grid,851.814,305770496,61511768,653,30,41,37,5421,4993,357,0.243,13,500,0,65.910,142.323
100000,26,Grid,852.092,305770496,60257024,653,32,41,37,5424,4996,358,0.256,13,500,0,75.948,198.508
100000,26,Grid,852.275,305770496,62702632,653,34,41,37,5425,4997,358,0.268,13,500,0,35.788,142.846
100000,26,Grid,852.563,305770496,60250944,653,36,41,37,5428,4999,359,0.259,13,500,0,78.929,204.996
100000,26,Grid,852.784,305770496,61099172,653,38,41,37,5430,5001,359,0.411,13,500,0,65.308,152.056
100000,26,Grid,853.057,305770496,59569768,653,40,41,37,5433,5003,360,0.269,13,500,0,73.634,192.641
100000,26,Grid,853.263,305770496,61679788,653,42,41,37,5434,5004,360,0.253,13,500,0,47.862,154.224
100000,26,Grid,853.560,305770496,59854016,653,44,41,37,5437,5006,361,0.258,13,500,0,76.858,217.101
100000,26,before_idle,856.094,323825664,57031788,689,30,43,37,5452,5021,362,0.804,18,500,0,0.000,0.000
100000,26,after_idle,876.152,299601920,58912208,682,26,40,35,5551,5119,362,0.047,3,500,0,0.000,0.000
100000,27,Rows,879.033,309776384,119813672,656,27,41,37,5581,5147,364,0.285,1042,500,0,105.611,270.257
100000,27,Rows,881.582,310730752,60046096,651,27,41,36,5600,5161,367,0.225,21,500,0,2293.860,250.928
100000,27,Rows,881.825,311103488,60187332,652,28,41,37,5602,5163,367,1.691,15,500,0,86.387,150.733
100000,27,Rows,882.025,311996416,62554728,652,30,41,37,5603,5164,367,0.307,15,500,0,36.563,157.384
100000,27,Rows,882.282,310964224,60016360,652,32,41,37,5606,5167,368,0.410,15,500,0,64.334,187.986
100000,27,Rows,882.479,311545856,62313132,652,34,41,37,5607,5168,368,0.277,15,500,0,42.397,147.935
100000,27,Rows,882.762,310706176,60124996,652,36,41,37,5610,5170,369,0.284,15,500,0,67.032,212.228
100000,27,Rows,883.017,311033856,60038924,652,38,41,37,5612,5172,369,0.244,15,500,0,75.515,174.353
100000,27,Rows,883.207,311746560,62386648,652,40,41,37,5613,5173,369,0.244,15,500,0,37.460,149.072
100000,27,Rows,883.487,310865920,59876872,652,42,41,37,5616,5175,370,0.248,15,500,0,73.137,203.259
100000,27,Grid,883.844,310743040,62695688,652,46,41,37,5619,5177,370,0.253,13,500,0,188.020,126.599
100000,27,Grid,884.056,310751232,62635832,652,28,41,37,5621,5178,370,0.262,13,500,0,67.232,141.601
100000,27,Grid,884.333,310784000,60000360,652,30,41,37,5624,5180,371,0.273,13,500,0,71.397,202.694
100000,27,Grid,884.558,311083008,60283524,652,32,41,37,5626,5182,371,0.259,13,500,0,69.318,150.951
100000,27,Grid,884.756,311427072,62748388,652,34,41,37,5627,5183,371,0.243,13,500,0,45.269,149.247
100000,27,Grid,885.032,310657024,60376296,652,36,41,37,5630,5185,372,0.424,13,500,0,65.088,206.905
100000,27,Grid,885.275,310972416,60548528,652,38,41,37,5632,5187,372,1.222,13,500,0,83.684,153.183
100000,27,Grid,885.532,311234560,60445572,652,40,41,37,5634,5189,373,0.250,13,500,0,39.614,211.428
100000,27,Grid,885.748,311234560,61792768,652,42,41,37,5636,5190,373,0.398,13,500,0,76.038,136.414
100000,27,Grid,886.044,310829056,60170836,652,44,41,37,5639,5192,374,0.251,13,500,0,73.081,216.571
100000,27,before_idle,888.539,329535488,57021124,689,30,43,37,5654,5204,375,0.235,18,500,0,0.000,0.000
100000,27,after_idle,908.557,307855360,61551476,678,26,40,35,5752,5301,375,0.043,3,500,0,0.000,0.000
100000,28,Rows,911.546,311627776,116743120,657,27,41,37,5782,5329,377,0.267,1042,500,0,75.249,312.742
100000,28,Rows,914.083,312315904,59869080,653,28,41,37,5798,5345,378,0.347,21,500,0,2263.170,271.008
100000,28,Rows,914.341,309723136,60338456,653,29,41,37,5800,5347,378,0.318,15,500,0,73.646,179.816
100000,28,Rows,914.542,314159104,62694504,654,30,41,37,5801,5348,378,0.339,15,500,0,44.138,152.680
100000,28,Rows,914.807,313483264,60215048,653,32,41,37,5804,5350,379,0.231,15,500,0,59.031,201.192
100000,28,Rows,915.022,313929728,62162200,653,34,41,37,5805,5351,379,0.332,15,500,0,48.224,163.341
100000,28,Rows,915.304,313204736,60031808,653,36,41,37,5808,5353,380,0.490,15,500,0,65.833,210.223
100000,28,Rows,915.541,313511936,60283760,653,38,41,37,5810,5355,380,0.264,15,500,0,76.410,155.856
100000,28,Rows,915.737,314089472,62577612,653,40,41,37,5811,5356,380,0.264,15,500,0,43.834,148.367
100000,28,Rows,916.055,313245696,60353820,653,42,41,37,5814,5358,381,0.264,15,500,0,79.444,234.212
100000,28,Grid,916.435,313298944,60171328,653,46,41,37,5818,5360,381,1.072,13,500,0,180.106,162.332
100000,28,Grid,916.636,314294272,62525220,653,28,41,37,5819,5361,381,0.424,13,500,0,49.140,148.022
100000,28,Grid,916.926,313425920,60102088,653,30,41,37,5822,5363,382,0.263,13,500,0,74.234,210.878
100000,28,Grid,917.150,313602048,60118472,653,32,41,37,5824,5365,382,0.249,13,500,0,77.551,143.140
100000,28,Grid,917.347,314105856,62609852,653,34,41,37,5825,5366,382,0.272,13,500,0,52.749,140.371
100000,28,Grid,917.630,313262080,60013500,653,36,41,37,5828,5368,383,0.255,13,500,0,73.340,204.574
100000,28,Grid,917.849,313548800,60421256,653,38,41,37,5830,5370,383,0.249,13,500,0,71.576,143.814
100000,28,Grid,918.048,313880576,62859056,653,40,41,37,5831,5371,383,0.250,13,500,0,45.667,148.386
100000,28,Grid,918.345,313282560,60339316,653,42,41,37,5834,5373,384,0.274,13,500,0,72.460,220.366
100000,28,Grid,918.565,313495552,60709648,653,44,41,37,5836,5375,384,0.692,13,500,0,77.135,139.393
100000,28,before_idle,921.114,333148160,58751324,691,30,44,37,5851,5387,385,0.266,17,500,0,0.000,0.000
100000,28,after_idle,941.120,310697984,60920156,685,26,41,35,5949,5483,385,0.077,1,500,0,0.000,0.000
100000,29,Rows,944.147,315219968,109674988,657,27,41,37,5980,5511,388,0.282,1042,500,0,113.075,274.721
100000,29,Rows,944.297,314032128,108934852,657,28,41,37,5981,5512,388,0.476,870,500,0,14.194,130.567
100000,29,Rows,946.790,312860672,59865708,652,27,41,36,5999,5525,391,0.233,21,500,0,2244.564,244.619
100000,29,Rows,947.048,312938496,60283532,653,28,41,37,6001,5527,391,0.329,15,500,0,82.719,171.834
100000,29,Rows,947.250,313380864,62736964,654,30,41,37,6002,5528,391,0.241,15,500,0,46.912,150.931
100000,29,Rows,947.543,312938496,60247148,653,32,41,37,6005,5531,392,0.269,15,500,0,71.762,218.329
100000,29,Rows,947.737,312938496,62594712,653,34,41,37,6006,5532,392,0.280,15,500,0,41.053,148.479
100000,29,Rows,948.034,312938496,59851696,653,36,41,37,6009,5534,393,0.265,15,500,0,79.612,213.285
100000,29,Rows,948.278,312938496,60661028,653,38,41,37,6011,5536,393,0.241,15,500,0,79.731,161.329
100000,29,Rows,948.476,312938496,62983896,653,40,41,37,6012,5537,393,0.392,15,500,0,54.913,138.667
100000,29,Grid,949.061,231669760,62274112,653,44,41,37,6017,5540,395,0.266,13,500,0,252.747,300.743
100000,29,Grid,949.256,232239104,62390200,653,46,41,37,6019,5541,395,0.249,13,500,0,72.638,118.471
100000,29,Grid,949.451,232239104,62311252,653,28,41,37,6021,5542,395,0.930,13,500,0,62.398,128.290
100000,29,Grid,949.718,232566784,60415580,653,30,42,37,6024,5544,396,0.227,14,500,0,76.398,185.926
100000,29,Grid,949.936,233050112,60435248,653,32,41,37,6026,5546,396,0.254,14,500,0,76.645,138.007
100000,29,Grid,950.176,233050112,60535324,653,34,41,37,6028,5548,397,0.928,13,500,0,58.767,175.993
100000,29,Grid,950.375,233050112,61875832,653,36,41,37,6030,5549,397,0.790,13,500,0,69.396,124.880
100000,29,Grid,950.622,233050112,60440720,653,38,41,37,6033,5551,398,0.293,13,500,0,65.104,177.272
100000,29,Grid,950.831,233050112,60420980,653,40,41,37,6035,5553,398,0.373,13,500,0,68.726,135.722
100000,29,Grid,951.053,233050112,61062440,653,42,41,37,6037,5555,399,0.245,13,500,0,44.810,172.483
100000,29,before_idle,953.616,251588608,57903552,689,30,43,37,6051,5567,401,0.559,36,500,0,0.000,0.000
100000,29,after_idle,973.633,230772736,64140584,685,28,41,35,6154,5669,401,0.203,1,500,0,0.000,0.000
100000,30,Rows,976.576,291201024,108241532,657,27,41,37,6183,5697,402,0.279,1056,500,0,138.313,309.472
100000,30,Rows,979.055,290762752,60545108,652,27,41,36,6201,5709,405,0.230,21,500,0,2254.989,219.505
100000,30,Rows,979.269,290840576,62331632,653,28,41,37,6203,5710,405,0.717,15,500,0,70.586,139.326
100000,30,Rows,979.540,290791424,60099760,654,30,42,37,6206,5712,406,0.222,16,500,0,65.721,200.449
100000,30,Rows,979.760,290992128,59804180,654,32,41,37,6208,5714,406,0.185,16,500,0,72.282,145.043
100000,30,Rows,979.956,291840000,62193504,653,34,41,37,6209,5715,406,0.220,14,500,0,43.715,147.575
100000,30,Rows,980.216,290828288,60162908,653,36,41,37,6212,5717,407,0.313,15,500,0,69.575,187.096
100000,30,Rows,980.405,291336192,62148208,653,38,41,37,6213,5718,407,0.247,15,500,0,42.315,143.361
100000,30,Rows,980.674,290562048,60300352,653,40,41,37,6216,5720,408,0.238,15,500,0,73.240,192.091
100000,30,Rows,980.901,290877440,60226244,653,42,41,37,6218,5722,408,0.369,15,500,0,74.743,147.550
100000,30,Grid,981.304,290668544,60456784,653,46,41,37,6222,5725,409,0.259,13,500,0,183.148,190.283
100000,30,Grid,981.529,291463168,60636156,653,28,41,37,6224,5727,409,0.252,13,500,0,76.536,143.748
100000,30,Grid,981.721,292298752,63054456,653,30,41,37,6225,5728,409,0.236,13,500,0,57.539,131.190
100000,30,Grid,982.003,291565568,60352492,653,32,41,37,6228,5730,410,0.963,13,500,0,69.060,208.236
100000,30,Grid,982.222,291848192,60572208,653,34,41,37,6230,5732,410,0.265,13,500,0,66.679,145.683
100000,30,Grid,982.466,292143104,60450436,653,36,41,37,6232,5734,411,0.265,13,500,0,51.613,189.040
100000,30,Grid,982.669,292220928,61841980,658,38,41,38,6234,5735,411,0.259,13,500,0,70.644,128.392
100000,30,Grid,982.930,291770368,60386104,658,40,41,38,6237,5737,412,0.255,13,500,0,64.510,192.786
100000,30,Grid,983.150,292003840,60231236,658,42,41,38,6239,5739,412,0.260,13,500,0,73.656,142.385
100000,30,Grid,983.340,292724736,62696212,658,44,41,38,6240,5740,412,0.241,13,500,0,36.556,143.607
100000,30,before_idle,985.886,310534144,59863908,696,30,44,38,6256,5753,414,0.287,17,500,0,0.000,0.000
100000,30,after_idle,1005.914,289193984,61032592,682,26,40,35,6354,5850,414,0.090,3,500,0,0.000,0.000
100000,31,Rows,1008.830,304787456,113371868,656,27,41,37,6384,5878,416,0.286,1042,500,0,78.402,295.999
100000,31,Rows,1011.294,300298240,60477524,651,27,41,36,6402,5891,419,0.221,21,500,0,2228.679,232.210
100000,31,Rows,1011.533,300670976,60708288,652,28,41,37,6404,5893,419,0.316,15,500,0,74.979,160.363
100000,31,Rows,1011.722,301199360,62955692,653,30,41,37,6405,5894,419,0.229,15,500,0,40.878,144.077
100000,31,Rows,1011.990,299986944,60090604,652,32,41,37,6408,5896,420,0.250,15,500,0,71.535,193.007
100000,31,Rows,1012.223,300277760,60037316,652,34,41,37,6410,5898,420,0.284,15,500,0,80.556,148.101
100000,31,Rows,1012.416,301006848,62373208,652,36,41,37,6411,5899,420,0.239,15,500,0,45.751,140.475
100000,31,Rows,1012.683,300130304,60119444,652,38,41,37,6414,5901,421,0.267,15,500,0,63.603,200.102
100000,31,Rows,1012.916,300351488,59755780,652,40,41,37,6416,5903,421,0.248,15,500,0,72.161,155.756
100000,31,Rows,1013.101,301219840,62156164,652,42,41,37,6417,5904,421,0.233,15,500,0,43.059,138.218
100000,31,Grid,1013.607,235094016,62261876,652,46,41,37,6422,5907,423,0.258,13,500,0,217.247,259.769
100000,31,Grid,1013.795,235094016,62312308,652,28,41,37,6424,5908,423,0.246,13,500,0,59.916,121.176
100000,31,Grid,1014.043,235249664,60260996,652,30,41,37,6427,5910,424,0.319,13,500,0,65.330,178.649
100000,31,Grid,1014.254,235429888,60145012,652,32,41,37,6429,5912,424,0.274,13,500,0,60.921,146.158
100000,31,Grid,1014.423,235913216,62635784,652,34,41,37,6430,5913,424,0.542,13,500,0,41.128,124.862
100000,31,Grid,1014.665,235073536,60368248,652,36,41,37,6433,5915,425,0.242,13,500,0,65.950,171.229
100000,31,Grid,1014.868,235380736,60410532,652,38,41,37,6435,5917,425,0.655,13,500,0,63.331,135.369
100000,31,Grid,1015.041,235716608,62853340,652,40,41,37,6436,5918,425,0.259,13,500,0,37.704,131.024
100000,31,Grid,1015.271,235106304,60319664,652,42,41,37,6439,5920,426,0.272,13,500,0,61.052,164.454
100000,31,Grid,1015.473,235327488,60714700,652,44,41,37,6441,5922,426,0.242,13,500,0,66.720,131.636
100000,31,before_idle,1017.922,254984192,58863464,691,30,44,37,6456,5934,427,0.234,15,500,0,0.000,0.000
100000,31,after_idle,1037.926,232726528,60930940,682,28,42,36,6554,6030,427,0.066,1,500,0,0.000,0.000
100000,32,Rows,1040.848,292462592,117790128,659,27,42,37,6583,6058,428,0.450,1042,500,0,122.482,263.167
100000,32,Rows,1040.994,292700160,117035508,659,28,42,37,6584,6059,428,0.212,825,500,0,9.173,129.811
100000,32,Rows,1043.462,291975168,60513356,654,27,42,36,6604,6071,432,0.262,21,500,0,2248.240,215.610
100000,32,Rows,1043.660,292786176,63506516,655,28,42,37,6605,6072,432,0.328,15,500,0,77.151,116.352
100000,32,Rows,1043.926,292810752,60317932,656,30,42,37,6608,6075,433,0.249,15,500,0,76.054,186.647
100000,32,Rows,1044.137,292831232,61910772,655,32,42,37,6610,6076,433,0.321,15,500,0,73.408,133.541
100000,32,Rows,1044.428,292564992,60240476,655,34,42,37,6613,6078,434,0.268,15,500,0,76.991,210.045
100000,32,Rows,1044.668,293007360,60011404,655,36,42,37,6615,6080,434,0.242,15,500,0,75.885,160.575
100000,32,Rows,1044.866,294019072,62463848,655,38,42,37,6616,6081,434,0.324,15,500,0,45.306,148.647
100000,32,Rows,1045.152,293146624,60305684,655,40,42,37,6619,6083,435,0.305,15,500,0,74.596,207.213
100000,32,Grid,1045.510,293392384,60168136,655,44,42,37,6623,6085,435,0.297,13,500,0,177.184,164.008
100000,32,Grid,1045.766,294658048,60042552,655,46,42,37,6625,6087,436,0.614,13,500,0,50.562,201.076
100000,32,Grid,1046.002,294801408,61348052,655,28,43,37,6627,6088,436,1.871,14,500,0,68.095,160.049
100000,32,Grid,1046.261,294055936,60201428,655,30,42,37,6630,6090,437,0.873,14,500,0,63.821,189.351
100000,32,Grid,1046.456,294334464,62399124,655,32,42,37,6631,6091,437,0.264,12,500,0,47.878,140.091
100000,32,Grid,1046.735,293740544,60044044,655,34,42,37,6634,6093,438,0.902,13,500,0,81.056,194.060
100000,32,Grid,1046.962,294133760,61279752,655,36,42,37,6636,6094,438,0.254,13,500,0,66.114,153.659
100000,32,Grid,1047.238,294072320,60123352,655,38,42,37,6639,6096,439,0.266,13,500,0,77.684,194.158
100000,32,Grid,1047.442,294346752,62270776,655,40,42,37,6640,6097,439,0.464,13,500,0,50.751,145.583
100000,32,Grid,1047.716,293822464,60177588,655,42,42,37,6643,6099,440,0.301,13,500,0,78.102,187.962
100000,32,before_idle,1050.295,314167296,57037436,691,30,44,37,6658,6113,441,0.289,18,500,0,0.000,0.000
100000,32,after_idle,1070.302,292270080,60951368,680,28,41,35,6759,6213,441,0.171,1,500,0,0.000,0.000
100000,33,Rows,1073.257,309018624,116992320,657,27,41,37,6789,6241,443,0.337,1042,500,0,82.218,298.863
100000,33,Rows,1075.732,308273152,60429652,652,27,41,36,6806,6254,445,0.229,21,500,0,2238.494,233.181
100000,33,Rows,1075.955,309215232,60844784,653,28,41,37,6808,6256,445,0.467,15,500,0,68.655,149.771
100000,33,Rows,1076.153,309821440,63066316,654,30,41,37,6809,6257,445,0.236,15,500,0,55.818,135.580
100000,33,Rows,1076.414,309129216,60320624,653,32,41,37,6812,6259,446,0.266,15,500,0,62.258,195.429
100000,33,Rows,1076.629,309456896,60202160,653,34,41,37,6814,6261,446,0.238,15,500,0,64.568,145.867
100000,33,Rows,1076.812,310099968,62511064,653,36,41,37,6815,6262,446,0.264,15,500,0,44.139,135.819
100000,33,Rows,1077.081,309243904,60132000,653,38,41,37,6818,6264,447,0.446,15,500,0,66.263,198.064
100000,33,Rows,1077.301,309534720,59931144,653,40,41,37,6820,6266,447,0.248,15,500,0,71.985,144.707
100000,33,Rows,1077.482,310714368,62297436,653,42,41,37,6821,6267,447,0.248,15,500,0,46.462,131.635
100000,33,Grid,1078.001,234119168,62257868,653,46,41,37,6826,6270,449,0.690,13,500,0,226.632,258.591
100000,33,Grid,1078.181,234127360,62330936,653,28,41,37,6828,6271,449,0.268,13,500,0,60.370,114.505
100000,33,Grid,1078.416,234082304,60445984,653,30,41,37,6831,6273,450,0.268,13,500,0,62.635,167.272
100000,33,Grid,1078.612,234819584,60937888,653,32,41,37,6833,6275,450,0.251,13,500,0,63.748,128.230
100000,33,Grid,1078.832,235196416,59456980,653,34,41,37,6836,6277,451,0.252,13,500,0,61.999,154.086
100000,33,Grid,1078.998,235905024,61546792,653,36,41,37,6837,6278,451,0.307,13,500,0,42.431,119.813
100000,33,Grid,1079.258,234938368,60302660,653,38,41,37,6840,6280,452,0.291,13,500,0,74.068,181.209
100000,33,Grid,1079.436,235241472,62462364,653,40,41,37,6841,6281,452,0.263,13,500,0,36.533,135.829
100000,33,Grid,1079.684,234700800,60326200,653,42,41,37,6844,6283,453,0.270,13,500,0,67.768,177.079
100000,33,Grid,1079.887,234782720,61581980,653,44,41,37,6846,6284,453,0.238,13,500,0,62.027,136.829
100000,33,before_idle,1082.385,255090688,60172376,689,30,43,37,6861,6296,454,0.575,17,500,0,0.000,0.000
100000,33,after_idle,1102.427,234225664,64716348,678,26,40,35,6959,6393,454,0.048,3,500,0,0.000,0.000
100000,34,Rows,1105.334,292716544,120013424,657,27,41,37,6988,6421,455,0.265,1042,500,0,89.556,274.934
100000,34,Rows,1107.942,294789120,60829524,652,27,41,36,7007,6434,458,0.242,21,500,0,2410.929,193.516
100000,34,Rows,1108.187,295178240,60253724,653,28,41,37,7009,6436,458,0.329,15,500,0,79.002,160.635
100000,34,Rows,1108.366,295952384,62615228,653,30,41,37,7010,6437,458,0.303,15,500,0,36.170,138.809
100000,34,Rows,1108.632,294961152,60152800,653,32,41,37,7013,6439,459,0.362,15,500,0,75.266,187.645
100000,34,Rows,1108.819,295444480,62092340,653,34,41,37,7014,6440,459,2.296,15,500,0,35.446,145.523
100000,34,Rows,1109.084,294658048,60082248,653,36,42,37,7017,6442,460,0.282,16,500,0,63.697,193.529
100000,34,Rows,1109.303,295047168,60172736,653,38,41,37,7019,6444,460,0.182,16,500,0,69.482,145.455
100000,34,Rows,1109.482,295624704,62487160,653,40,41,37,7020,6445,460,0.196,15,500,0,41.487,134.086
100000,34,Rows,1109.752,294768640,60309388,653,42,41,37,7023,6447,461,0.279,15,500,0,64.605,202.543
100000,34,Grid,1110.105,294752256,60073516,653,46,41,37,7027,6449,461,0.243,13,500,0,177.733,158.377
100000,34,Grid,1110.306,295837696,62431048,653,28,41,37,7028,6450,461,0.265,13,500,0,46.711,150.682
100000,34,Grid,1110.596,294895616,60196436,653,30,41,37,7031,6452,462,0.311,13,500,0,69.242,216.508
100000,34,Grid,1110.830,295112704,59773972,653,32,41,37,7033,6454,462,0.253,13,500,0,75.811,154.456
100000,34,Grid,1111.021,295813120,62335304,653,34,41,37,7034,6455,462,0.248,13,500,0,36.710,150.701
100000,34,Grid,1111.300,294891520,60200920,653,36,41,37,7037,6457,463,0.264,13,500,0,70.420,204.676
100000,34,Grid,1111.523,295084032,59929256,653,38,41,37,7039,6459,463,0.259,13,500,0,74.883,144.037
100000,34,Grid,1111.723,295702528,62455444,653,40,41,37,7040,6460,463,0.262,13,500,0,44.236,152.201
100000,34,Grid,1111.991,294854656,60449412,653,42,41,37,7043,6462,464,0.269,13,500,0,65.622,198.623
100000,34,Grid,1112.226,295047168,60138020,653,44,41,37,7045,6464,464,0.269,13,500,0,82.420,148.351
100000,34,before_idle,1114.399,314089472,60876196,689,30,43,37,7058,6476,465,0.237,15,500,0,0.000,0.000
100000,34,after_idle,1134.446,292831232,65349684,677,26,40,35,7156,6573,465,0.046,3,500,0,0.000,0.000
100000,35,Rows,1137.430,306708480,114104168,656,27,41,37,7187,6601,467,0.486,1042,500,0,95.640,303.340
100000,35,Rows,1139.955,309817344,59631556,651,27,41,36,7206,6615,470,0.226,21,500,0,2291.616,227.772
100000,35,Rows,1140.147,310964224,62295080,652,28,41,37,7207,6616,470,0.447,15,500,0,50.481,137.977
100000,35,Rows,1140.409,310042624,60142836,653,30,41,37,7210,6618,471,0.247,15,500,0,67.994,190.261
100000,35,Rows,1140.626,310267904,59726356,652,32,41,37,7212,6620,471,0.260,15,500,0,70.859,142.443
100000,35,Rows,1140.802,311156736,62130604,652,34,41,37,7213,6621,471,0.262,15,500,0,40.759,130.884
100000,35,Rows,1141.052,310099968,60104968,652,36,41,37,7216,6623,472,1.377,15,500,0,65.920,180.097
100000,35,Rows,1141.225,310652928,62085932,652,38,41,37,7217,6624,472,0.236,15,500,0,42.177,126.146
100000,35,Rows,1141.479,309817344,60056348,652,40,41,37,7220,6626,473,0.257,15,500,0,60.779,189.486
100000,35,Rows,1141.684,310145024,60153768,652,42,41,37,7222,6628,473,0.249,15,500,0,62.071,139.707
100000,35,Grid,1142.055,309911552,60467444,652,46,41,37,7226,6631,474,0.278,13,500,0,160.729,193.314
100000,35,Grid,1142.278,310161408,60559096,652,28,41,37,7228,6633,474,0.321,13,500,0,72.577,145.847
100000,35,Grid,1142.467,310902784,63001516,652,30,41,37,7229,6634,474,0.259,13,500,0,44.100,141.753
100000,35,Grid,1142.739,310104064,60315348,652,32,41,37,7232,6636,475,0.332,13,500,0,69.667,198.247
100000,35,Grid,1142.951,310403072,60496724,652,34,41,37,7234,6638,475,0.273,13,500,0,65.512,141.592
100000,35,Grid,1143.146,311152640,62920504,652,36,41,37,7235,6639,475,0.249,13,500,0,52.683,138.822
100000,35,Grid,1143.424,310624256,60256712,652,38,41,37,7238,6641,476,0.536,13,500,0,72.671,201.413
100000,35,Grid,1143.643,310947840,60823404,652,40,41,37,7240,6643,476,0.254,13,500,0,75.081,139.600
100000,35,Grid,1143.919,311410688,59370864,652,42,41,37,7243,6645,477,0.259,13,500,0,81.842,190.062
100000,35,Grid,1144.114,312430592,61466432,652,44,41,37,7244,6646,477,1.677,13,500,0,48.978,141.177
100000,35,before_idle,1146.625,329097216,61861172,689,30,43,37,7259,6660,478,0.232,17,500,0,0.000,0.000
100000,35,after_idle,1166.644,307920896,63085044,683,26,42,36,7357,6757,478,0.174,1,500,0,0.000,0.000
100000,36,Rows,1169.637,314355712,112825188,660,27,42,37,7388,6785,481,0.278,1042,500,0,97.514,278.454
100000,36,Rows,1172.474,309817344,59872412,655,27,42,36,7408,6800,485,0.228,21,500,0,2575.911,257.735
100000,36,Rows,1172.712,309895168,60132568,656,28,42,37,7410,6802,485,0.338,15,500,0,75.330,158.569
100000,36,Rows,1172.913,309895168,62509644,656,30,42,37,7411,6803,485,0.275,15,500,0,43.816,150.170
100000,36,Rows,1173.197,309895168,60000012,656,32,42,37,7414,6806,486,0.322,15,500,0,80.500,198.671
100000,36,Rows,1173.399,309882880,62307784,656,34,42,37,7415,6807,486,0.251,15,500,0,54.061,143.925
100000,36,Rows,1173.685,309882880,60096468,656,36,42,37,7418,6809,487,0.251,15,500,0,71.125,210.863
100000,36,Rows,1173.918,309882880,60037888,656,38,42,37,7420,6811,487,0.240,15,500,0,75.285,153.569
100000,36,Rows,1174.112,309882880,62386328,656,40,42,37,7421,6812,487,0.465,15,500,0,45.223,144.419
100000,36,Rows,1174.409,309882880,59903208,656,42,42,37,7424,6814,488,0.263,15,500,0,69.898,219.042
100000,36,Grid,1174.750,310169600,62686920,656,46,42,37,7427,6816,488,0.260,13,500,0,175.749,137.528
100000,36,Grid,1175.033,310169600,60156156,656,28,42,37,7430,6818,489,0.279,13,500,0,74.477,204.565
100000,36,Grid,1175.270,310456320,60714708,656,30,42,37,7432,6820,489,0.260,13,500,0,75.260,157.529
100000,36,Grid,1175.574,310456320,59845084,656,32,42,37,7435,6823,490,0.277,13,500,0,48.297,251.849
100000,36,Grid,1175.814,310599680,60328528,656,34,42,37,7437,6825,490,0.274,13,500,0,42.533,193.664
100000,36,Grid,1176.069,310599680,60465968,656,36,42,37,7439,6827,491,1.284,13,500,0,46.784,203.619
100000,36,Grid,1176.285,310599680,61893916,656,38,42,37,7441,6828,491,0.283,13,500,0,74.903,133.947
100000,36,Grid,1176.563,310599680,60122800,656,40,42,37,7444,6830,492,0.286,13,500,0,66.476,207.740
100000,36,Grid,1176.799,310743040,60232032,656,42,42,37,7446,6832,492,0.269,13,500,0,76.188,155.247
100000,36,Grid,1177.007,310743040,62692804,656,44,42,37,7447,6833,492,0.244,13,500,0,44.004,160.720
100000,36,before_idle,1179.624,325591040,59910872,692,30,44,37,7463,6846,494,0.219,17,500,0,0.000,0.000
100000,36,after_idle,1199.637,304332800,64464516,681,26,41,35,7561,6943,494,0.041,3,500,0,0.000,0.000
100000,37,Rows,1202.598,309624832,113806512,658,27,41,37,7592,6971,497,0.278,1042,500,0,82.131,265.359
