products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms
100000,11,Rows,331.799,377917440,62102952,669,26,45,37,4021,3719,154,0.311,23,500,0,11.133,259.441
100000,11,Rows,332.026,381067264,64108936,669,27,45,37,4023,3719,154,0.223,21,500,0,74.462,148.414
100000,11,Rows,332.457,249536512,63824124,669,28,45,37,4025,3721,155,0.260,17,500,0,86.010,341.370
100000,11,Rows,332.684,249733120,64006988,669,30,45,37,4027,3722,155,0.228,17,500,0,77.787,142.240
100000,11,Rows,332.965,250126336,61781892,669,32,45,37,4030,3725,156,0.228,17,500,0,78.713,198.867
100000,11,Rows,333.158,250134528,64179720,669,34,45,37,4031,3726,156,0.219,17,500,0,46.239,142.443
100000,11,Rows,333.443,250322944,61643216,669,36,45,37,4034,3728,157,0.243,17,500,0,80.040,200.073
100000,11,Grid,333.857,250597376,62256472,669,40,45,37,4038,3730,157,0.228,15,500,0,241.074,149.910
100000,11,Grid,334.120,250322944,61994608,669,42,45,37,4040,3732,158,0.248,15,500,0,47.702,211.569
100000,11,Grid,334.351,250048512,63458708,669,44,45,37,4042,3733,158,0.245,15,500,0,77.279,149.646
100000,11,Grid,334.636,250048512,61595396,669,26,45,37,4045,3735,159,0.250,15,500,0,77.615,204.096
100000,11,Grid,334.884,250322944,62064340,669,28,45,37,4047,3737,159,0.242,15,500,0,76.499,167.232
100000,11,Grid,335.132,250322944,62012792,669,30,45,37,4049,3739,160,0.238,15,500,0,53.249,191.383
100000,11,Grid,335.364,250322944,63515336,669,32,45,37,4051,3740,160,0.267,15,500,0,79.648,147.861
100000,11,Grid,335.649,250048512,61810332,669,34,45,37,4054,3742,161,0.232,15,500,0,70.553,208.635
100000,11,Grid,335.881,250609664,62127536,669,36,45,37,4056,3744,161,0.232,15,500,0,77.756,150.625
100000,11,Grid,336.121,250609664,62093968,669,38,45,37,4058,3746,162,0.278,15,500,0,45.780,190.019
100000,11,before_idle,338.646,266915840,58216592,723,30,46,39,4074,3761,163,0.339,19,500,0,0.000,0.000
