products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms
100000,6,Grid,182.242,347127808,77173292,656,46,42,36,2245,2107,96,0.195,153,500,0,61.745,178.418
100000,6,Grid,182.435,347357184,78330656,656,28,42,36,2247,2109,96,0.185,152,500,0,64.822,124.114
100000,6,Grid,182.667,347713536,77403548,656,30,42,36,2249,2111,97,0.200,152,500,0,67.570,159.984
100000,6,Grid,182.848,347713536,79598080,656,32,42,36,2251,2112,97,0.379,152,500,0,65.896,110.991
100000,6,Grid,183.022,347717632,79544672,656,34,42,36,2253,2113,97,0.194,152,500,0,58.383,111.047
100000,6,Grid,183.275,347131904,77455500,656,36,42,36,2256,2115,98,0.221,152,500,0,61.992,186.511
100000,6,Grid,183.464,347406336,78182732,656,38,42,36,2258,2117,98,0.232,152,500,0,62.169,123.178
100000,6,Grid,183.687,348745728,77527400,656,40,42,36,2260,2119,99,0.190,152,500,0,40.869,177.834
100000,6,Grid,183.861,348184576,79539488,656,42,42,36,2262,2120,99,0.187,152,500,0,61.052,109.381
100000,6,before_idle,185.252,363945984,79909660,694,32,44,36,2277,2132,100,0.153,178,500,0,0.000,0.000
100000,6,after_idle,205.267,346091520,79785892,689,26,42,34,2514,2369,100,0.182,168,500,0,0.000,0.000
100000,7,Rows,207.801,358592512,138391952,665,27,42,38,2544,2397,102,0.206,1205,500,0,87.895,237.321
100000,7,Rows,207.970,361050112,137066072,665,28,42,38,2546,2399,103,0.185,1073,500,0,23.415,137.008
100000,7,Rows,210.018,360534016,79802708,659,30,42,37,2564,2410,105,0.201,184,500,0,1860.586,183.023
100000,7,Rows,210.278,360620032,80348540,660,29,42,38,2566,2412,106,0.310,177,500,0,48.459,207.357
100000,7,Rows,210.462,360628224,82194728,660,30,42,38,2568,2413,106,0.209,177,500,0,63.857,114.650
100000,7,Rows,210.684,360648704,79784464,660,32,42,38,2571,2415,107,0.219,177,500,0,64.200,152.393
100000,7,Rows,210.887,360648704,80277904,660,34,42,38,2573,2417,107,0.218,177,500,0,68.607,130.253
100000,7,Rows,211.058,360652800,82762400,660,36,42,38,2574,2418,107,0.220,177,500,0,43.798,123.767
100000,7,Rows,211.282,360648704,79788580,660,38,42,38,2577,2420,108,0.240,177,500,0,64.071,155.851
100000,7,Rows,211.482,360648704,80046704,660,40,42,38,2579,2422,108,0.211,177,500,0,65.893,129.216
100000,7,Grid,211.827,361000960,79786508,660,44,42,38,2583,2425,109,0.191,176,500,0,160.106,154.911
100000,7,Grid,212.039,361287680,80551672,660,46,42,38,2585,2427,109,0.194,175,500,0,69.763,138.290
100000,7,Grid,212.208,361865216,83180524,660,28,42,38,2586,2428,109,0.196,175,500,0,42.494,121.753
100000,7,Grid,212.476,361861120,80020440,660,30,42,38,2589,2431,110,0.207,175,500,0,66.780,196.938
100000,7,Grid,212.680,361861120,80464064,660,32,42,38,2591,2433,110,0.360,175,500,0,68.394,130.582
100000,7,Grid,212.852,361865216,83098952,660,34,42,38,2592,2434,110,0.187,175,500,0,43.127,124.863
100000,7,Grid,213.080,362004480,79804088,660,36,42,38,2595,2437,111,0.348,175,500,0,65.853,157.703
100000,7,Grid,213.254,362004480,83745048,660,38,42,38,2596,2438,111,0.201,175,500,0,71.402,97.821
